Name,PR,Rank,NormRank,LTS
http-types,0.17502215028482682,41,0.015396169733383402,10
blaze-builder,0.16352284384342208,42,0.015771686068343973,10
case-insensitive,0.16107687386447947,43,0.016147202403304545,10
conduit,0.1525603150057812,44,0.016522718738265114,10
resourcet,0.14974721356036486,45,0.016898235073225687,10
data-default-class,0.13788652604212281,46,0.017273751408186256,10
utf8-string,0.11749332956591747,47,0.01764926774314683,10
utility-ht,0.113240099191799,48,0.018024784078107398,10
base-compat,0.1130276962991203,49,0.01840030041306797,10
dlist,0.11188875815849444,50,0.01877581674802854,10
syb,0.10419108279879488,51,0.01915133308298911,10
bifunctors,0.10340437607091812,52,0.01952684941794968,10
data-default,0.10196786499497346,53,0.019902365752910253,10
split,0.10082501902808454,54,0.020277882087870822,10
cereal,0.09994049771933632,55,0.020653398422831395,10
http-client,0.09994048538987983,56,0.021028914757791964,10
old-locale,0.09650947277193696,57,0.021404431092752536,10
async,0.09597494373418516,58,0.021779947427713105,10
mmorph,0.09166225611832138,59,0.022155463762673678,10
wai,0.09143400162184322,60,0.022530980097634247,10
semigroupoids,0.09000094588496321,61,0.02290649643259482,10
comonad,0.08777666207487768,62,0.02328201276755539,10
contravariant,0.08744608953752186,63,0.02365752910251596,10
memory,0.08339232715404558,64,0.02403304543747653,10
profunctors,0.08129225875496475,65,0.024408561772437103,10
base-orphans,0.08043798940201198,66,0.02478407810739767,10
base64-bytestring,0.08016620759099208,67,0.025159594442358244,10
lifted-base,0.07882912791343083,68,0.025535110777318813,10
servant,0.07635055649244593,69,0.025910627112279386,10
validity,0.07536116899500486,70,0.026286143447239955,10
ansi-terminal,0.07508030664616033,71,0.026661659782200527,10
optparse-applicative,0.07250838285062158,72,0.027037176117161096,10
conduit-extra,0.06792481817450756,73,0.02741269245212167,10
distributive,0.06649931353932863,74,0.027788208787082238,10
blaze-html,0.06646304398361186,75,0.02816372512204281,10
HUnit,0.06619003865140657,76,0.02853924145700338,10
void,0.0660575261677685,77,0.028914757791963952,10
call-stack,0.06490569767787185,78,0.02929027412692452,10
cryptonite,0.06419395075493352,79,0.029665790461885094,10
network-uri,0.06322427229042837,80,0.030041306796845663,10
http-api-data,0.061529162951897844,81,0.030416823131806235,10
safe,0.061433552921757555,82,0.030792339466766804,10
byteable,0.061116397862357154,83,0.031167855801727377,10
pipes,0.06087588887014052,84,0.031543372136687946,10
colour,0.05952170390017378,85,0.03191888847164852,10
http-media,0.05741741278379456,86,0.03229440480660909,10
haskell-src-exts,0.05454215931609289,87,0.032669921141569656,10
blaze-markup,0.05400082442593011,88,0.03304543747653023,10
http-conduit,0.052086738908516346,89,0.0334209538114908,10
tasty,0.052054568862580496,90,0.033796470146451374,10
ghc,0.05092194247950138,91,0.03417198648141194,10
ansi-wl-pprint,0.05031755531267087,92,0.03454750281637251,10
xml-conduit,0.0500955871208928,93,0.034923019151333085,10
old-time,0.04939717058746712,94,0.03529853548629366,10
th-abstraction,0.04911320455153731,95,0.03567405182125422,10
free,0.04730740689617646,96,0.036049568156214795,10
Cabal,0.04704336147073504,97,0.03642508449117537,10
clock,0.04679297110456561,98,0.03680060082613594,10
xml-types,0.04610534125426135,99,0.037176117161096506,10
accelerate,0.04595021245037831,100,0.03755163349605708,10
base-prelude,0.04588644476432827,101,0.03792714983101765,10
microlens,0.04489105253805824,102,0.03830266616597822,10
http-client-tls,0.044488979668556805,103,0.03867818250093879,10
